ReleaseDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20141021,SD,92.45,7.55,0,0,0,0,10/21/14,10/27/14,1
20141014,SD,92.45,7.55,0,0,0,0,10/14/14,10/20/14,1
20141007,SD,92.52,7.48,0,0,0,0,10/7/14,10/13/14,1
20140930,SD,97.46,2.54,0,0,0,0,9/30/14,10/6/14,1
20140923,SD,97.46,2.54,0,0,0,0,9/23/14,9/29/14,1
20140916,SD,97.46,2.54,0,0,0,0,9/16/14,9/22/14,1
20140909,SD,93.63,6.37,0,0,0,0,9/9/14,9/15/14,1
20140902,SD,93.63,6.37,0,0,0,0,9/2/14,9/8/14,1
20140826,SD,86.13,13.87,0,0,0,0,8/26/14,9/1/14,1
20140819,SD,76.03,23.97,2.79,0,0,0,8/19/14,8/25/14,1
20140812,SD,71.57,28.43,2.79,0,0,0,8/12/14,8/18/14,1
20140805,SD,69.29,30.71,3.61,0,0,0,8/5/14,8/11/14,1
20140729,SD,71.11,28.89,3.61,0,0,0,7/29/14,8/4/14,1
20140722,SD,89.83,10.17,3.52,0,0,0,7/22/14,7/28/14,1
20140715,SD,95.01,4.99,0,0,0,0,7/15/14,7/21/14,1
20140708,SD,92.54,7.46,0,0,0,0,7/8/14,7/14/14,1
20140701,SD,92.54,7.46,0,0,0,0,7/1/14,7/7/14,1
20140624,SD,92.54,7.46,0,0,0,0,6/24/14,6/30/14,1
20140617,SD,95.08,4.92,0,0,0,0,6/17/14,6/23/14,1
20140610,SD,90.65,9.35,0.8,0,0,0,6/10/14,6/16/14,1
20140603,SD,85.1,14.9,5.38,0,0,0,6/3/14,6/9/14,1
20140527,SD,82.53,17.47,9.84,0,0,0,5/27/14,6/2/14,1
20140520,SD,82.53,17.47,9.81,0,0,0,5/20/14,5/26/14,1
20140513,SD,82.53,17.47,9.81,0,0,0,5/13/14,5/19/14,1
20140506,SD,75.44,24.56,9.85,0,0,0,5/6/14,5/12/14,1
20140429,SD,71.5,28.5,0,0,0,0,4/29/14,5/5/14,1
20140422,SD,52.04,47.96,0,0,0,0,4/22/14,4/28/14,1
20140415,SD,79.09,20.91,0,0,0,0,4/15/14,4/21/14,1
20140408,SD,79.04,20.96,0,0,0,0,4/8/14,4/14/14,1
20140401,SD,90.33,9.67,0,0,0,0,4/1/14,4/7/14,1
20140325,SD,90.33,9.67,0,0,0,0,3/25/14,3/31/14,1
20140318,SD,94.22,5.78,0,0,0,0,3/18/14,3/24/14,1
20140311,SD,94.94,5.06,0,0,0,0,3/11/14,3/17/14,1
20140304,SD,95.03,4.97,0,0,0,0,3/4/14,3/10/14,1
20140225,SD,95.02,4.98,0,0,0,0,2/25/14,3/3/14,1
20140218,SD,95.02,4.98,0,0,0,0,2/18/14,2/24/14,1
20140211,SD,95.02,4.98,0,0,0,0,2/11/14,2/17/14,1
20140204,SD,95.02,4.98,0,0,0,0,2/4/14,2/10/14,1
20140128,SD,95.02,4.98,0,0,0,0,1/28/14,2/3/14,1
20140121,SD,95.18,4.82,0,0,0,0,1/21/14,1/27/14,1
20140114,SD,95.77,4.23,0,0,0,0,1/14/14,1/20/14,1
20140107,SD,95.77,4.23,0,0,0,0,1/7/14,1/13/14,1
20131231,SD,95.77,4.23,0,0,0,0,12/31/13,1/6/14,1
20131224,SD,95.77,4.23,0,0,0,0,12/24/13,12/30/13,1
20131217,SD,95.77,4.23,0,0,0,0,12/17/13,12/23/13,1
20131210,SD,95.77,4.23,0,0,0,0,12/10/13,12/16/13,1
20131203,SD,95.24,4.76,0,0,0,0,12/3/13,12/9/13,1
20131126,SD,95.24,4.76,0,0,0,0,11/26/13,12/2/13,1
20131119,SD,95.24,4.76,0,0,0,0,11/19/13,11/25/13,1
20131112,SD,95.24,4.76,0,0,0,0,11/12/13,11/18/13,1
20131105,SD,94.87,5.13,0,0,0,0,11/5/13,11/11/13,1
20131029,SD,89.24,10.76,0,0,0,0,10/29/13,11/4/13,1
20131022,SD,89.24,10.76,0,0,0,0,10/22/13,10/28/13,1
20131015,SD,86.42,13.58,0.49,0,0,0,10/15/13,10/21/13,1
20131008,SD,66.12,33.88,8.75,0,0,0,10/8/13,10/14/13,1
20131001,SD,32.12,67.88,25.34,0.97,0,0,10/1/13,10/7/13,1
20130924,SD,30,70,29.92,5.09,0,0,9/24/13,9/30/13,1
20130917,SD,30,70,25.45,7.45,0.09,0,9/17/13,9/23/13,1
20130910,SD,42.11,57.89,22.41,0.97,0.1,0,9/10/13,9/16/13,1
20130903,SD,41.7,58.3,22.43,0.97,0.1,0,9/3/13,9/9/13,1
20130827,SD,39.97,60.03,22.87,0.97,0.1,0,8/27/13,9/2/13,1
20130820,SD,48.26,51.74,8.64,0.97,0.1,0,8/20/13,8/26/13,1
20130813,SD,51.8,48.2,12.82,0.97,0.1,0,8/13/13,8/19/13,1
20130806,SD,45.14,54.86,26.65,5.59,0.76,0,8/6/13,8/12/13,1
20130730,SD,40.65,59.35,33.64,7.39,0.76,0,7/30/13,8/5/13,1
20130723,SD,41.62,58.38,32.31,7.37,0.23,0,7/23/13,7/29/13,1
20130716,SD,41.62,58.38,32.31,7.37,0.23,0,7/16/13,7/22/13,1
20130709,SD,45.56,54.44,27.51,5.54,0.23,0,7/9/13,7/15/13,1
20130702,SD,45.65,54.35,28.61,5.54,0.23,0,7/2/13,7/8/13,1
20130625,SD,45.65,54.35,28.58,5.34,0.22,0,6/25/13,7/1/13,1
20130618,SD,32.53,67.47,41,8.64,0.22,0,6/18/13,6/24/13,1
20130611,SD,32.28,67.72,41.39,9.1,0.22,0,6/11/13,6/17/13,1
20130604,SD,24.44,75.56,44.13,10.27,0.22,0,6/4/13,6/10/13,1
20130528,SD,17.11,82.89,59.17,21.41,0.37,0,5/28/13,6/3/13,1
20130521,SD,5.38,94.62,73.9,39,5.86,0,5/21/13,5/27/13,1
20130514,SD,0,100,82.39,65.25,21.13,0,5/14/13,5/20/13,1
20130507,SD,0.47,99.53,87.74,65.25,20.87,0,5/7/13,5/13/13,1
20130430,SD,0.47,99.53,87.74,65.76,21.46,0,4/30/13,5/6/13,1
20130423,SD,0,100,87.74,66.01,29.03,0,4/23/13,4/29/13,1
20130416,SD,0,100,87.71,69.08,32.92,0,4/16/13,4/22/13,1
20130409,SD,0,100,100,86.29,58.9,13.8,4/9/13,4/15/13,1
20130402,SD,0,100,100,86.29,66.49,20.86,4/2/13,4/8/13,1
20130326,SD,0,100,100,86.29,65.78,20.86,3/26/13,4/1/13,1
20130319,SD,0,100,100,86.29,67.48,20.09,3/19/13,3/25/13,1
20130312,SD,0,100,100,86.29,67.48,20.09,3/12/13,3/18/13,1
20130305,SD,0,100,100,86.77,63.23,29.58,3/5/13,3/11/13,1
20130226,SD,0,100,100,86.77,63.23,29.58,2/26/13,3/4/13,1
20130219,SD,0,100,100,86.77,63.23,29.58,2/19/13,2/25/13,1
20130212,SD,0,100,100,86.77,63.21,29.58,2/12/13,2/18/13,1
20130205,SD,0,100,100,96.93,64.29,29.57,2/5/13,2/11/13,1
20130129,SD,0,100,100,96.93,62.99,30.68,1/29/13,2/4/13,1
20130122,SD,0,100,100,96.93,62.99,30.68,1/22/13,1/28/13,1
20130115,SD,0,100,100,96.93,62.99,30.68,1/15/13,1/21/13,1
20130108,SD,0,100,100,96.95,63.17,30.68,1/8/13,1/14/13,1
20130101,SD,0,100,100,96.95,63.17,30.68,1/1/13,1/7/13,1
20121225,SD,0,100,100,96.95,63.17,30.68,12/25/12,12/31/12,1
20121218,SD,0,100,100,96.95,63.17,30.68,12/18/12,12/24/12,1
20121211,SD,0,100,100,96.45,63.32,30.68,12/11/12,12/17/12,1
20121204,SD,0,100,100,96.95,63.32,30.68,12/4/12,12/10/12,1
20121127,SD,0,100,100,96.95,63.32,30.68,11/27/12,12/3/12,1
20121120,SD,0,100,100,93.09,54.85,32.57,11/20/12,11/26/12,1
20121113,SD,0,100,100,93.09,54.71,32.57,11/13/12,11/19/12,1
20121106,SD,0,100,100,87.44,56.86,32.57,11/6/12,11/12/12,1
20121030,SD,0,100,100,87.41,56.86,32.57,10/30/12,11/5/12,1
20121023,SD,0,100,100,87.41,56.86,32.57,10/23/12,10/29/12,1
20121016,SD,0,100,100,91.45,57.21,32.57,10/16/12,10/22/12,1
20121009,SD,0,100,100,91.39,52.65,32.57,10/9/12,10/15/12,1
20121002,SD,0,100,100,82.3,50.48,27,10/2/12,10/8/12,1
20120925,SD,0,100,100,74.69,50.53,6.72,9/25/12,10/1/12,1
20120918,SD,0,100,96.07,68.27,50.61,4.77,9/18/12,9/24/12,1
20120911,SD,0,100,91.55,68.04,50.37,4.77,9/11/12,9/17/12,1
20120904,SD,0,100,91.45,68.99,49.84,4.77,9/4/12,9/10/12,1
20120828,SD,0,100,83.3,60.98,26.44,0,8/28/12,9/3/12,1
20170829,TX,96.14,3.86,0.87,0,0,0,8/29/17,9/4/17,1
20170822,TX,86.44,13.56,2.47,0,0,0,8/22/17,8/28/17,1
20170815,TX,89.71,10.29,1.23,0,0,0,8/15/17,8/21/17,1
20170808,TX,79.97,20.03,4.29,0,0,0,8/8/17,8/14/17,1
20170801,TX,73.48,26.52,9.9,0.73,0,0,8/1/17,8/7/17,1
20170725,TX,75.04,24.96,8.99,1.26,0,0,7/25/17,7/31/17,1
20170718,TX,74.42,25.58,7.85,0.46,0,0,7/18/17,7/24/17,1
20170711,TX,76.12,23.88,6.57,0,0,0,7/11/17,7/17/17,1
20170704,TX,73.51,26.49,6.01,0.92,0,0,7/4/17,7/10/17,1
20170627,TX,76.48,23.52,5.98,0.61,0,0,6/27/17,7/3/17,1
20170620,TX,72.65,27.35,4.84,0,0,0,6/20/17,6/26/17,1
20170613,TX,78.23,21.77,2.47,0,0,0,6/13/17,6/19/17,1
20170606,TX,83.43,16.57,1.16,0,0,0,6/6/17,6/12/17,1
20170530,TX,65.5,34.5,3.7,0,0,0,5/30/17,6/5/17,1
20170523,TX,77.7,22.3,2.41,0.19,0,0,5/23/17,5/29/17,1
20170516,TX,65.58,34.42,6.15,1.2,0,0,5/16/17,5/22/17,1
20170509,TX,78.86,21.14,2.33,0,0,0,5/9/17,5/15/17,1
20170502,TX,91.38,8.62,1.44,0,0,0,5/2/17,5/8/17,1
20170425,TX,90.58,9.42,1.34,0,0,0,4/25/17,5/1/17,1
20170418,TX,90.3,9.7,1.54,0,0,0,4/18/17,4/24/17,1
20170411,TX,84.74,15.26,1.71,0.01,0,0,4/11/17,4/17/17,1
20170404,TX,82.49,17.51,2.91,0.01,0,0,4/4/17,4/10/17,1
20170328,TX,55.06,44.94,8.67,0.4,0,0,3/28/17,4/3/17,1
20170321,TX,53.46,46.54,8.63,0.93,0,0,3/21/17,3/27/17,1
20170314,TX,65.12,34.88,4.52,0.93,0,0,3/14/17,3/20/17,1
20170307,TX,70.92,29.08,4.65,0.93,0,0,3/7/17,3/13/17,1
20170228,TX,75.5,24.5,3.93,1.01,0,0,2/28/17,3/6/17,1
20170221,TX,91.57,8.43,2.07,0.82,0,0,2/21/17,2/27/17,1
20170214,TX,88.14,11.86,3.69,1.26,0.53,0,2/14/17,2/20/17,1
20170207,TX,90.56,9.44,3.4,1.22,0.19,0,2/7/17,2/13/17,1
20170131,TX,92.34,7.66,3.4,1.08,0.01,0,1/31/17,2/6/17,1
20170124,TX,92.24,7.76,3.19,1.08,0.01,0,1/24/17,1/30/17,1
20170117,TX,82.78,17.22,4.01,0.94,0.15,0,1/17/17,1/23/17,1
20170110,TX,74.87,25.13,6.04,0.88,0.14,0,1/10/17,1/16/17,1
20170103,TX,81.5,18.5,6.29,1.97,0.04,0,1/3/17,1/9/17,1
20161227,TX,75.85,24.15,6.97,1.77,0.04,0,12/27/16,1/2/17,1
20161220,TX,79.5,20.5,7.52,1.94,0.04,0,12/20/16,12/26/16,1
20161213,TX,80.86,19.14,7.36,1.94,0.04,0,12/13/16,12/19/16,1
20161206,TX,81.9,18.1,4.87,0.65,0.03,0,12/6/16,12/12/16,1
20161129,TX,66.37,33.63,14.18,3.27,0.08,0,11/29/16,12/5/16,1
20161122,TX,66.53,33.47,14.73,7.91,1.09,0,11/22/16,11/28/16,1
20161115,TX,64.98,35.02,16.32,7.69,0.63,0,11/15/16,11/21/16,1
20161108,TX,64.99,35.01,14.03,5.55,0,0,11/8/16,11/14/16,1
20161101,TX,59.55,40.45,14.87,6.5,0,0,11/1/16,11/7/16,1
20161025,TX,64.92,35.08,10.84,1.1,0,0,10/25/16,10/31/16,1
20161018,TX,70.53,29.47,5.91,0,0,0,10/18/16,10/24/16,1
20161011,TX,78.07,21.93,4.4,0,0,0,10/11/16,10/17/16,1
20161004,TX,88.04,11.96,1.41,0,0,0,10/4/16,10/10/16,1
20160927,TX,94.83,5.17,0.62,0,0,0,9/27/16,10/3/16,1
20160920,TX,95.44,4.56,0.94,0.12,0,0,9/20/16,9/26/16,1
20160913,TX,96.22,3.78,0.67,0.09,0,0,9/13/16,9/19/16,1
20160906,TX,92.46,7.54,0.57,0,0,0,9/6/16,9/12/16,1
20160830,TX,89.86,10.14,2.43,0.16,0,0,8/30/16,9/5/16,1
20160823,TX,85.07,14.93,3.91,0.74,0,0,8/23/16,8/29/16,1
20160816,TX,71.24,28.76,5.31,0.63,0,0,8/16/16,8/22/16,1
20160809,TX,55.83,44.17,10.16,0.93,0,0,8/9/16,8/15/16,1
20160802,TX,65.35,34.65,5.83,0.64,0,0,8/2/16,8/8/16,1
20160726,TX,63.03,36.97,5.89,0.18,0,0,7/26/16,8/1/16,1
20160719,TX,86.88,13.12,1.66,0,0,0,7/19/16,7/25/16,1
20160712,TX,93.97,6.03,0,0,0,0,7/12/16,7/18/16,1
20160705,TX,97.07,2.93,0,0,0,0,7/5/16,7/11/16,1
20160628,TX,98.62,1.38,0,0,0,0,6/28/16,7/4/16,1
20160621,TX,98.62,1.38,0,0,0,0,6/21/16,6/27/16,1
20160614,TX,98.62,1.38,0,0,0,0,6/14/16,6/20/16,1
20160607,TX,98.31,1.69,0,0,0,0,6/7/16,6/13/16,1
20160531,TX,98.62,1.38,0,0,0,0,5/31/16,6/6/16,1
20160524,TX,97.3,2.7,0,0,0,0,5/24/16,5/30/16,1
20160517,TX,97.4,2.6,0.09,0,0,0,5/17/16,5/23/16,1
20160510,TX,90.05,9.95,0.73,0,0,0,5/10/16,5/16/16,1
20160503,TX,89.33,10.67,1.08,0,0,0,5/3/16,5/9/16,1
20160426,TX,86.91,13.09,2.28,0.27,0,0,4/26/16,5/2/16,1
20160419,TX,80.58,19.42,4.59,0.35,0,0,4/19/16,4/25/16,1
20160412,TX,74.56,25.44,4.06,0,0,0,4/12/16,4/18/16,1
20160405,TX,74.03,25.97,3.94,0,0,0,4/5/16,4/11/16,1
20160329,TX,75.16,24.84,2.96,0,0,0,3/29/16,4/4/16,1
20160322,TX,85.64,14.36,0.68,0,0,0,3/22/16,3/28/16,1
20160315,TX,88.58,11.42,0.12,0,0,0,3/15/16,3/21/16,1
20160308,TX,69.32,30.68,1.47,0,0,0,3/8/16,3/14/16,1
20160301,TX,75.35,24.65,1.09,0,0,0,3/1/16,3/7/16,1
20160223,TX,77.61,22.39,0.79,0,0,0,2/23/16,2/29/16,1
20160216,TX,55.16,44.84,3.57,0,0,0,2/16/16,2/22/16,1
20160209,TX,88.01,11.99,0,0,0,0,2/9/16,2/15/16,1
20160202,TX,97.66,2.34,0,0,0,0,2/2/16,2/8/16,1
20160126,TX,98.05,1.95,0,0,0,0,1/26/16,2/1/16,1
20160119,TX,98.31,1.69,0,0,0,0,1/19/16,1/25/16,1
20160112,TX,98.31,1.69,0,0,0,0,1/12/16,1/18/16,1
20160105,TX,98.31,1.69,0,0,0,0,1/5/16,1/11/16,1
20151229,TX,95.48,4.52,0,0,0,0,12/29/15,1/4/16,1
20151222,TX,96.07,3.93,0,0,0,0,12/22/15,12/28/15,1
20151215,TX,96.82,3.18,0,0,0,0,12/15/15,12/21/15,1
20151208,TX,97.17,2.83,0,0,0,0,12/8/15,12/14/15,1
20151201,TX,96.38,3.62,0,0,0,0,12/1/15,12/7/15,1
20151124,TX,92.65,7.35,0.61,0,0,0,11/24/15,11/30/15,1
20151117,TX,90.41,9.59,0.61,0,0,0,11/17/15,11/23/15,1
20151110,TX,90.15,9.85,0.61,0,0,0,11/10/15,11/16/15,1
20151103,TX,78.47,21.53,4.27,0,0,0,11/3/15,11/9/15,1
20151027,TX,56.34,43.66,15.67,2.85,0,0,10/27/15,11/2/15,1
20151020,TX,34.75,65.25,50.28,41.88,21.4,5.52,10/20/15,10/26/15,1
20151013,TX,36.47,63.53,47.03,31.88,13.89,1.42,10/13/15,10/19/15,1
20151006,TX,29.7,70.3,48.43,24.66,10.17,0,10/6/15,10/12/15,1
20150929,TX,34.51,65.49,38.32,17.55,6.27,0,9/29/15,10/5/15,1
20150922,TX,40.27,59.73,30.4,14.04,4.72,0,9/22/15,9/28/15,1
20150915,TX,48.77,51.23,26.71,10.46,3.92,0,9/15/15,9/21/15,1
20150908,TX,52.57,47.43,27.14,13.23,2.5,0,9/8/15,9/14/15,1
20150901,TX,58.06,41.94,24.76,9.99,1.32,0,9/1/15,9/7/15,1
20150825,TX,59.34,40.66,23.52,6.37,0,0,8/25/15,8/31/15,1
20150818,TX,57.66,42.34,25.28,8.37,0,0,8/18/15,8/24/15,1
20150811,TX,60.86,39.14,18.49,4.28,0,0,8/11/15,8/17/15,1
20150804,TX,72.33,27.67,4.61,0.18,0,0,8/4/15,8/10/15,1
20150728,TX,86.45,13.55,0.65,0,0,0,7/28/15,8/3/15,1
20150721,TX,95.82,4.18,0,0,0,0,7/21/15,7/27/15,1
20150714,TX,97.16,2.84,0,0,0,0,7/14/15,7/20/15,1
20150707,TX,95.37,4.63,0.25,0,0,0,7/7/15,7/13/15,1
20150630,TX,95.37,4.63,0.25,0,0,0,6/30/15,7/6/15,1
20150623,TX,95.37,4.63,0.25,0,0,0,6/23/15,6/29/15,1
20150616,TX,93.2,6.8,0.29,0,0,0,6/16/15,6/22/15,1
20150609,TX,92.07,7.93,0.53,0,0,0,6/9/15,6/15/15,1
20150602,TX,90.82,9.18,0.64,0,0,0,6/2/15,6/8/15,1
20150526,TX,82.11,17.89,5.4,0,0,0,5/26/15,6/1/15,1
20150519,TX,70.11,29.89,15.37,3.29,0,0,5/19/15,5/25/15,1
20150512,TX,64.42,35.58,22.75,7.69,1.93,0,5/12/15,5/18/15,1
20150505,TX,59.68,40.32,29.55,15.5,5.48,1.86,5/5/15,5/11/15,1
20150428,TX,58.89,41.11,30.71,15.83,5.57,2.02,4/28/15,5/4/15,1
20150421,TX,55.48,44.52,34.56,21.93,9.35,2.55,4/21/15,4/27/15,1
20150414,TX,52.88,47.12,35.25,24.65,14.91,3.34,4/14/15,4/20/15,1
20150407,TX,51.15,48.85,36.37,25.39,15.46,3.87,4/7/15,4/13/15,1
20150331,TX,50.74,49.26,36.62,25.44,15.1,3.31,3/31/15,4/6/15,1
20150324,TX,49.5,50.5,36.35,24.92,13.67,3.31,3/24/15,3/30/15,1
20150317,TX,43.46,56.54,39.93,27.12,14.48,2.97,3/17/15,3/23/15,1
20150310,TX,42.15,57.85,41.05,25.89,12.76,2.97,3/10/15,3/16/15,1
20150303,TX,38.78,61.22,43.02,26.89,13.29,3.37,3/3/15,3/9/15,1
20150224,TX,38.35,61.65,43.39,27.86,14.34,4.46,2/24/15,3/2/15,1
20150217,TX,39.21,60.79,43.39,27.81,13.92,4.46,2/17/15,2/23/15,1
20150210,TX,43.3,56.7,39.19,24.71,13.21,4.46,2/10/15,2/16/15,1
20150203,TX,43.52,56.48,38.57,22.76,11.24,2.82,2/3/15,2/9/15,1
20150127,TX,41.42,58.58,39.22,23.93,11.24,3.05,1/27/15,2/2/15,1
20150120,TX,39.8,60.2,40.64,24.74,11.34,3.05,1/20/15,1/26/15,1
20150113,TX,39.8,60.2,40.34,23.49,11.03,2.9,1/13/15,1/19/15,1
20150106,TX,38.95,61.05,41.81,24.07,10.72,2.47,1/6/15,1/12/15,1
20141230,TX,34.37,65.63,44.68,25.73,11.7,3.17,12/30/14,1/5/15,1
20141223,TX,34.32,65.68,43.42,23.35,10.36,2.97,12/23/14,12/29/14,1
20141216,TX,33.17,66.83,43.91,23.41,10.05,2.57,12/16/14,12/22/14,1
20141209,TX,33.63,66.37,43.39,23.32,10.05,2.57,12/9/14,12/15/14,1
20141202,TX,34.05,65.95,43.29,22.05,9.5,2.57,12/2/14,12/8/14,1
20141125,TX,34.11,65.89,42.56,22.05,9.5,2.57,11/25/14,12/1/14,1
20141118,TX,31.21,68.79,43.91,23.89,9.82,3.45,11/18/14,11/24/14,1
20141111,TX,30.29,69.71,43.91,23.89,9.82,3.45,11/11/14,11/17/14,1
20141104,TX,26.33,73.67,48.48,28.39,10.81,3.62,11/4/14,11/10/14,1
20141028,TX,24.84,75.16,49.2,27.86,11.9,3.62,10/28/14,11/3/14,1
20141021,TX,29.97,70.03,48.56,27.5,11.53,2.88,10/21/14,10/27/14,1
20141014,TX,30.96,69.04,48.42,27.5,10.97,2.88,10/14/14,10/20/14,1
20141007,TX,29.64,70.36,49.29,29.49,11.78,2.88,10/7/14,10/13/14,1
20140930,TX,28.92,71.08,48.95,29.54,11.26,2.69,9/30/14,10/6/14,1
20140923,TX,24.37,75.63,52.18,28.54,11.39,1.79,9/23/14,9/29/14,1
20140916,TX,17.71,82.29,56.83,35,13.05,1.79,9/16/14,9/22/14,1
20140909,TX,13.77,86.23,57.62,36.26,13.87,1.54,9/9/14,9/15/14,1
20140902,TX,13.26,86.74,61.39,37.92,16.18,2.76,9/2/14,9/8/14,1
20140826,TX,16.83,83.17,61.25,38.21,16.23,2.76,8/26/14,9/1/14,1
20140819,TX,19.17,80.83,59.28,34.23,15.16,2.76,8/19/14,8/25/14,1
20140812,TX,17.26,82.74,57.68,35.71,14.06,2.62,8/12/14,8/18/14,1
20140805,TX,17.2,82.8,56.88,35.52,13.67,2.85,8/5/14,8/11/14,1
20140729,TX,15.95,84.05,58.1,32.96,14.29,2.94,7/29/14,8/4/14,1
20140722,TX,16.58,83.42,57.97,33.37,14.98,3.28,7/22/14,7/28/14,1
20140715,TX,12.72,87.28,63.36,36.8,18.36,3.77,7/15/14,7/21/14,1
20140708,TX,12.46,87.54,60.99,36.48,18.36,4.51,7/8/14,7/14/14,1
20140701,TX,12.86,87.14,60.44,36.99,18.51,4.76,7/1/14,7/7/14,1
20140624,TX,11.41,88.59,69,36.86,19.27,4.95,6/24/14,6/30/14,1
20140617,TX,10.45,89.55,70.95,41.3,21.5,6.56,6/17/14,6/23/14,1
20140610,TX,11.28,88.72,69.16,45.18,23.23,6.68,6/10/14,6/16/14,1
20140603,TX,8.65,91.35,68.2,46.31,27.01,8.66,6/3/14,6/9/14,1
20140527,TX,10.72,89.28,71.16,49.16,32.81,10.76,5/27/14,6/2/14,1
20140520,TX,9.82,90.18,72.31,56.11,40.35,25.05,5/20/14,5/26/14,1
20140513,TX,8.82,91.18,73.05,56.1,39.88,20.73,5/13/14,5/19/14,1
20140506,TX,5.11,94.89,83.35,65.13,46.17,21.28,5/6/14,5/12/14,1
20140429,TX,9.88,90.12,74.47,52.91,37.86,17.75,4/29/14,5/5/14,1
20140422,TX,13.62,86.38,68.68,48.56,32.67,12.54,4/22/14,4/28/14,1
20140415,TX,17.64,82.36,65.67,44.14,28.98,10.31,4/15/14,4/21/14,1
20140408,TX,17.48,82.52,63.58,40.46,27.6,7.08,4/8/14,4/14/14,1
20140401,TX,15.4,84.6,66.8,42.06,27.36,4.42,4/1/14,4/7/14,1
20140325,TX,14.73,85.27,67.43,41.85,24.97,3.48,3/25/14,3/31/14,1
20140318,TX,15.24,84.76,64.2,33.18,14.06,1.41,3/18/14,3/24/14,1
20140311,TX,15.44,84.56,62.8,34.39,11.46,1.49,3/11/14,3/17/14,1
20140304,TX,8.95,91.05,67.15,31.38,8.52,1.07,3/4/14,3/10/14,1
20140225,TX,7.38,92.62,67.88,33.55,9.45,0.93,2/25/14,3/3/14,1
20140218,TX,11.96,88.04,58.2,27.48,8.54,0.71,2/18/14,2/24/14,1
20140211,TX,12.49,87.51,54.43,22.97,8.33,0.71,2/11/14,2/17/14,1
20140204,TX,14.95,85.05,51.68,22.34,7.95,0.71,2/4/14,2/10/14,1
20140128,TX,19.3,80.7,49.37,22.63,7.14,0.79,1/28/14,2/3/14,1
20140121,TX,23.26,76.74,45.74,21.59,6.68,0.79,1/21/14,1/27/14,1
20140114,TX,26.18,73.82,44.54,21.59,6.68,0.79,1/14/14,1/20/14,1
20140107,TX,28.13,71.87,43.89,20.84,5.82,0.79,1/7/14,1/13/14,1
20131231,TX,28.48,71.52,43.84,21.15,5.82,0.79,12/31/13,1/6/14,1
20131224,TX,28.3,71.7,45.9,22.44,6.78,0.79,12/24/13,12/30/13,1
20131217,TX,25.8,74.2,46.8,22.74,6.71,1.17,12/17/13,12/23/13,1
20131210,TX,25.73,74.27,44.89,20.83,5.7,0.96,12/10/13,12/16/13,1
20131203,TX,24.58,75.42,47.39,21.29,5.84,0.96,12/3/13,12/9/13,1
20131126,TX,23.81,76.19,47.17,21.23,5.66,0.96,11/26/13,12/2/13,1
20131119,TX,18.91,81.09,50.6,24.45,6.89,0.78,11/19/13,11/25/13,1
20131112,TX,20.35,79.65,50.05,23.56,6.25,0.43,11/12/13,11/18/13,1
20131105,TX,20.07,79.93,50.49,23.61,5.43,0.49,11/5/13,11/11/13,1
20131029,TX,14.17,85.83,58.51,22.4,4.26,0.23,10/29/13,11/4/13,1
20131022,TX,13.16,86.84,62.03,22.76,4.19,0.23,10/22/13,10/28/13,1
20131015,TX,9.1,90.9,65.25,21.73,3.19,0.12,10/15/13,10/21/13,1
20131008,TX,6.6,93.4,70.47,25.41,4.41,0.12,10/8/13,10/14/13,1
20131001,TX,6.62,93.38,70.95,25.08,4.01,0.12,10/1/13,10/7/13,1
20130924,TX,6.62,93.38,79.6,48.55,8.02,0.28,9/24/13,9/30/13,1
20130917,TX,5.3,94.7,86.3,64.06,25.08,1.65,9/17/13,9/23/13,1
20130910,TX,4.14,95.86,87.12,65.59,21.79,2.62,9/10/13,9/16/13,1
20130903,TX,4.14,95.86,87.09,64.63,18.74,2.94,9/3/13,9/9/13,1
20130827,TX,2.82,97.18,87.88,66.12,19.34,2.74,8/27/13,9/2/13,1
20130820,TX,2.82,97.18,88.93,66.88,17.8,2.58,8/20/13,8/26/13,1
20130813,TX,2.82,97.18,87.9,65.92,20.64,3.84,8/13/13,8/19/13,1
20130806,TX,1.72,98.28,88.38,67.69,25.8,6.24,8/6/13,8/12/13,1
20130730,TX,2.83,97.17,87.69,65.36,25.97,5.65,7/30/13,8/5/13,1
20130723,TX,0.62,99.38,92.54,67.42,28.31,6.35,7/23/13,7/29/13,1
20130716,TX,0.3,99.7,94.38,70.99,33.43,12.07,7/16/13,7/22/13,1
20130709,TX,0.58,99.42,91.8,75.22,34.7,12.2,7/9/13,7/15/13,1
20130702,TX,1.23,98.77,87.13,68.67,32.63,12.2,7/2/13,7/8/13,1
20130625,TX,4.99,95.01,84,60.59,30.1,11.27,6/25/13,7/1/13,1
20130618,TX,4.76,95.24,84.82,58.48,29.43,11.83,6/18/13,6/24/13,1
20130611,TX,5.44,94.56,84.18,59.45,32.36,14.85,6/11/13,6/17/13,1
20130604,TX,4.66,95.34,87.38,59.59,33.12,16.47,6/4/13,6/10/13,1
20130528,TX,3.49,96.51,88.27,60.34,32.45,16.02,5/28/13,6/3/13,1
20130521,TX,2.84,97.16,89.7,67.1,35.38,18.02,5/21/13,5/27/13,1
20130514,TX,2.84,97.16,90.55,68.71,36.09,12.05,5/14/13,5/20/13,1
